id,name,description,price,category,image_url,rating,review_count,brand,prime_eligible,features,reviews
B0BXKWKH5Z,"Kinmac 360° Protective Waterproof Laptop Case Bag Sleeve with Handle for MacBook Pro 16, and 15 inch-15.6 inch Laptop (Banana Leaf)","Kinmac 360° Protective Waterproof Laptop Case Bag Sleeve with Handle for MacBook Pro 16, and 15 inch-15.6 inch Laptop (Banana Leaf)",21.38,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BXKWKH5Z,4.8,8699,Kinmac,True,"[""Kinmac 360\u00b0 super shockproof design: High rebound EVA bubble around the bag protect you laptop from any angle's drop"", ""Interior Dimension:14.17 inch x 9.45 inch x 0.79 inch COMPATIBLE WITH: Macbook Pro 16|2021 Newest Dell Inspiron 15 5510, Dell Inspiron 15 5515 |2021 New XPS 15 Laptop |2021 Dell Vostro 15 5510| ASUS V"", ""Extra Pocket with zipper can hold mouse, cables, power, chargers, mobile phone and so on"", ""The retractable handle design is comfortable to carry laptop"", ""Waterproof canvas can effectively prevent your device from water and rain.Soft and fluffy interior avoid your laptop from scratching""]","[{""reviewer_name"": ""Customer 3OA7Q"", ""rating"": 5.0, ""title"": ""Great protection"", ""body"": ""I am so impressed by how padded this case is!"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer O5P2Q"", ""rating"": 5.0, ""title"": ""Impressive"", ""body"": ""I purchased this for a 13.3 inch laptop. This is perfect for travel or laptop storage on the go, at home, in the office, etc. This is not flush fitting. There is about an inch around the laptop on either side once you put it in the case. That doesn't matter to me because the lining is thick and protective so if it slides around a bit it's still cushioned. The zippered compartment in the front is p"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer U6GKA"", ""rating"": 5.0, ""title"": ""Great product would buy again!"", ""body"": ""Great product would buy again!"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer YMRVQ"", ""rating"": 5.0, ""title"": ""Works great!"", ""body"": ""Works very well! Soo thick and soft inside. Perfect for my laptop, school books, charger and pencils."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B00IKMJZVA,Assurant 2-Year Portable Electronics Protection Plan ($450-$499.99),From the Manufacturer,9.81,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00IKMJZVA,5.0,3,Assurant,True,"[""Plan delivered by email; file claims online or by phone."", ""We will fix the item, replace it or send you an Amazon gift card up to the original purchase cost. No deductible."", ""Fully transferable if you give as a gift"", ""Cancel anytime."", ""Products used for commercial or business purposes are excluded.""]",[]
B093GWXVC4,"MonsDirect Case for Amazon Kindle Fire HD 8 & 8 Plus Tablet (Fit 2020 10th Generation) Slim Smart Auto Wake/Sleep Cover with Stand & Card Holder for All-New 2020 Fire HD 8/8 Plus, Beach","Compatibility with: Designed specifically for 2020 Release 10th Generation All-New Amazon Kindle Fire HD 8 Tablet & Fire HD 8 Plus Tablet ONLY. The 2020 Kindle Fire HD 8 tablet & HD 8 Plus tablet size is 8.0''X5.4''X0.4'' NOT Fit New HD 8 Plus 11th Generation 2022 Release and Old HD 8 2016-2018 Release (8th / 7th / 6th Generation) / HDX7 / Fire 7"" / HD 10 / any other device. Slim and Lightweight: Lightweight case design protects your 2020 Fire HD 8 tablet without adding bulk. Auto Wake/Sleep Function: Magnet secures your device with straps covering the front. Support the auto Wake / Sleep func",18.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B093GWXVC4,4.6,390,MonsDirect,True,"[""Lightweight Fire HD 8 Case, only fit All-New 2020 Release Kindle Fire HD 8 Tablet & Fire HD 8 Plus Tablet (10th Generation). NOT FIT New 2022 Release HD 8 Plus 11th Generation / 2016-2018 Release HD 8"", ""Built-in magnetic strip provides auto sleep / wake features, automatically wakes or puts tablet to sleep when the lid is opened and closed."", ""Made of synthetic leather and shockproof flexible soft TPU, snug fit, full body protect your tablet from scratches, dirt and grime."", ""Interior card slots are designed for carrying your credit card / business cards/ notes or bills while on the go."", ""Multi-Angle viewing stand function for comvenient watching, you could attach the magnet closure to the back to keep it away from screen.""]","[{""reviewer_name"": ""Customer 3Q4JQ"", ""rating"": 4.0, ""title"": ""Fits perfectly"", ""body"": ""It fits perfectly and the image is adorable"", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0BF9YKR59,Hermitshell Hard Travel Case for Microsoft Surface Slim Pen 1 or 2,Hermitshell Hard Travel Case for Microsoft Surface Slim Pen 1 or 2,14.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BF9YKR59,4.7,8,Hermitshell,True,"[""Hermitshell Hard Travel Storage Carrying Case."", ""Protect your favorite device from bumps dents and scratches."", ""Made to fit Microsoft Surface Slim Pen 1 or 2."", ""Material:EVA.Color: Black.Internal size:6.7*0.9*0.9 inches."", ""For sale is case only (device and accessories are sold separately).""]",[]
B08RS4QZ2K,Amp Stand Black,Amp Stand Black,53.63,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08RS4QZ2K,4.7,31,Generic,True,[],[]
B08254WPLJ,MMOBIEL Ear Pads Cushions Compatible with Razer Kraken V2 Gaming Headset PU Leather (Black),"High quality Replacement earpads: Made off Premium Quality Comfortable Ultra Soft PU Leather Ear Cushions Earpads with Internal soft flexible memory Foam that effectively reduce and block the noise coming from outside for Optimal sound quality. Package includes: 2 Replacement Ear Cushions (headset is not Included). Easy Installation: Easy to install. Cushions align with mounting Post inside the headphone ear cups snap easily into place. Replace your previous ear pad cushions, and make your headphone look New. High quality product by MMOBIEL: Each parts are tested before shipment. Item in Stock",8.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08254WPLJ,4.6,441,MMOBIEL,True,"[""High quality Replacement earpads: Made off Premium Quality Comfortable Ultra Soft PU Leather Ear Cushions Earpads with Internal soft flexible memory Foam that effectively reduce and block the noise co"", ""Package includes: 2 Replacement Ear Cushions (headset is not Included)."", ""Easy Installation: Easy to install. Cushions align with mounting Post inside the headphone ear cups snap easily into place. Replace your previous ear pad cushions, and make your headphone look New."", ""High quality product by MMOBIEL: Each parts are tested before shipment. Item in Stock!""]",[]
B00KAEVW26,12V 8Ah Compatible Battery for APC RBC105 UPS - 8 Pack,12V 8Ah Compatible Battery for APC RBC105 UPS - 8 Pack,149.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00KAEVW26,5.0,1,Mighty Max Battery,True,[],[]
B005T6TJIO,MEAN WELL SE-1000-24 AC-DC Power Supply Single Output 24V 41.7 Amp,1000W single output power supply output: 24Vdc 0-41.7a rated output power: 1000.8W protections: short circuit/overload/over voltage/over temperature AC input active surge current limiting built-in remote on-off control built-in remote sense function dimensions: 278*127*63.5mm (l*w*h) detailed specifications: primary output voltage (VDC): 24 output current (a): 41.7 maximum output power (W): 1000.8 family: se-1000 input voltage (VAC): 115 & 220 input frequency: 47 to 63 maximum input current (a): 17.5 output connector Type: Lug terminal female number of outputs: 1 product Type: AC to DC power s,212.52,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B005T6TJIO,2.7,5,MEAN WELL,True,"[""Primary output voltage (vdc): 24"", ""Output current (a): 41.7"", ""Maximum output power (w): 1000.8"", ""Family: se-1000"", ""Input voltage (vac): 115 & 220""]",[]
B00XHY9YTE,Metra GMOS-LAN-04 GMOS-LAN Interface GM 06-08,"GMLAN OnStar Interface The GMOS-LAN-04 interface is designed to allow the user to replace the OEM radio with an aftermarket unit in amplified 2006-up Chevrolet HHR, Pontiac Solstice, and Saturn Sky that use the new GMLAN data bus system and retains full functionality of the OnStar system as well as all safety and warning chimes. The GMOS-LAN-04 will also retain the retained accessory power convenience features. This interface has the capability of adjusting chime and OnStar volumes as well. In addition to these features, the GMOS-LAN-04 now has the required outputs for the installation of a na",117.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00XHY9YTE,4.3,54,Metra,True,"[""Retains OnStar w/adjustable volume output"", ""Retains chime w/adjustable volume output"", ""Retains RAP feature"", ""Navigation outputs now included"", ""USB update compatible"", ""Compatible with amplified 2006-07 Chevrolet HHR, Pontiac Solstice, and Saturn Sky vehicles""]",[]
B07N1WJXTY,3 MFD 100V Mylar Non-Polarized Crossover Capacitor,Premium quality Mylar based caps for audiophile quality crossover. Non-polarized axial leads. 3uf @ 100V.,1.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07N1WJXTY,5.0,3,GOLDWOOD,True,"[""3MFD @ 100V Mylar Capacitor"", ""Non-polarized Mylar Capacitor"", ""High current capacity 10% tolerance"", ""Designed for crossovers"", ""High purity""]",[]
B000AQ8OFC,"Power Acoustik XPS-104 4"" Midrange 300W Speaker","We are an authorized Power Acoustik dealer! The Power Acoustik XPS-104 4"" mid-range speaker features a max power of 120 watts and a RMS of 60 watts. Other features include 4-ohm impedance, 92dB efficiency and a magnet weight of 15 oz. Grill Included. 1 Year Manufacturer Warranty.",17.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B000AQ8OFC,4.2,94,Power Acoustik,True,"[""Modrange Power Acoustik 4\"""", ""Frequency Response: 450Hz-10kHz""]","[{""reviewer_name"": ""Customer M6GLA"", ""rating"": 4.0, ""title"": ""Sounds great, woke up my old Peavey."", ""body"": ""Didn't realize how much dead my old midrangers were on my DJ speakers until I tried to tweak them with an equalizer.  These little babes woke up the Peaveys and gave the voice back to the vocalists.  Hard to go wrong for the price, and the look isn't too shabby either."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B09WV945TZ,"LOVEVOOK Laptop Backpack for Women Work Travel Backpack College Backpack Purse Business Commuter Computer Bag Teacher Doctor Nurse Bags, 15.6 Inch, Blue-black","LOVEVOOK Laptop Backpack for Women Work Travel Backpack College Backpack Purse Business Commuter Computer Bag Teacher Doctor Nurse Bags, 15.6 Inch, Blue-black",39.98,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09WV945TZ,4.7,1375,LOVEVOOK,True,"[""\ud83d\udee1Durable & Comfortable: The bottom of the laptop backpack is padded and the inside where the laptop and tablet sits has padding as well. \ud83d\udcbb Good padding to protect the laptop yet not too bulky. Wide fo"", ""\u2764Plenty of Pockets & Storage: The laptop backpack for women has plenty of pockets for different types of items. The women bag can hold so much stuff and still keep it organized. \ud83d\udc5d The added small bag "", ""\ud83e\udd64The college backpack itself has a front pocket with button fasteners and two side pockets. The side pockets are stretchy so you can be able to fit thicker water bottles."", ""\ud83c\udf92This womens laptop backpack has a double zipper closure and the handles also have a snap button for added security. The wide opening it has at the top. The top opens up wide & stays open. The zipper "", ""\ud83d\udccf Dimension & High Quality Material: Work Backpack for Women Size: 11.2\""L x 5.5\""W x 16.5\""H. Electronics Organizer Case Size: 7.7\""L x 2\""W x 4.3\""H. Material: polyester. \ud83d\udce6Comes with a dust bag for storag""]","[{""reviewer_name"": ""Customer GA3PA"", ""rating"": 5.0, ""title"": ""Love it"", ""body"": ""Love it! Very roomy, a lot of useful pockets. I purchased this to haul back and forth to work. I\u2019m a RN and wanted something larger than a purse, to bring my stethoscope and such, but smaller than one of those large nurse totes. This seems a perfect fit so far. It is slightly larger than I expected however."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 5LD3A"", ""rating"": 3.0, ""title"": ""Love this but\u2026"", ""body"": ""I love this bag, it has plenty of pockets, very room, the large opening makes looking inside at everything possible.<br />But, the other day, I could not find my car keys. I never get them out because they are proximity keys and not needed to start the car or open the door. I looked for two days, emptying everything out multiple times a day. What had happened was that the back pocket lining had co"", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer 3RYJQ"", ""rating"": 5.0, ""title"": ""Best bag ever"", ""body"": ""Love this bag. Go between office and home office and this is perfect. Safely holds computer and tons of other stuff but not too heavy. Really versatile and cute too!"", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0B7WT4RZK,"Aiminu USB C to Lightning Cable 6ft 2Pack, Fast iPhone Charger MFi Certified Power USB C iPhone Cable Braided Type C iPhone Charging Cord for iPhone 13 12 11 Pro Max X XS XR 8 7 6s Plus SE, iPad-Red","Aiminu USB C to Lightning Cable 6ft 2Pack, Fast iPhone Charger MFi Certified Power USB C iPhone Cable Braided Type C iPhone Charging Cord for iPhone 13 12 11 Pro Max X XS XR 8 7 6s Plus SE, iPad-Red",10.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0B7WT4RZK,4.5,5763,Aiminu,True,"[""\u3010Universal Compatibility\u3011Aiminu USB-C to lightning cable supports PD Fast Charge 3A (max) for iPhone 14, 14 Pro, 14 Pro Max, 14 mini, iPhone 13, 13 Pro, 13 Pro Max, 13mini, 12/12 Mini/12 Pro/12 Pro Ma"", ""\u3010Support PD Fast Charging\u3011With Aiminu 6ft type c iphone cable, charge your iPhone 13/12 from 0% to 50% in just 30 mins,delivers a high-speed charge up to 3A (20W Max), allowing you enjoy the fast char"", ""\u3010Super Durability and Flexibility\u3011Aiminu type c iPhone charger cord tested for up 10,000 bends and built-in overvoltage protection, making it more durable. Premium nylon braided adds additional durabi"", ""\u3010MFi Certified Lightning Cable\u3011With the original MFi Chip, Built with latest C94 terminal and smart chip. Aiminu iPhone charging cable promises no warning message pops up. Ensures 100% high speed char"", ""\u3010What You Get \u3011- 2 Pack 6ft USB C to iPhone Charger Cable (Red). We offer 18 months warranty and friendly customer service. If you have any questions, please feel free to contact us.""]","[{""reviewer_name"": ""Customer 5O6BQ"", ""rating"": 5.0, ""title"": ""Works fine"", ""body"": ""Durable.  Been using the cord for about 2 months.  Works great and charges quickly"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer OTA6A"", ""rating"": 5.0, ""title"": ""they work"", ""body"": ""they work and charge my friends phones"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer VTCUA"", ""rating"": 5.0, ""title"": ""Good quality and good value."", ""body"": ""Well built at a very good cost."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer ULZTA"", ""rating"": 1.0, ""title"": ""The connection gave me issues and Iam past the return so stuck with it \u2026"", ""body"": ""issues and Iam past the return so stuck with it \u2026<br /><br />Felt like waist of money"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer HXFGA"", ""rating"": 2.0, ""title"": ""Do not recommend buying"", ""body"": ""Horrible. Both cords broke within 3 weeks of buying them. I highly do not recommend buying these."", ""verified_purchase"": true, ""helpful_votes"": 5}]"
B01N1TCT1Z,"AK Bands Compatible with Fitbit Alta HR Bands, Genuine Leather Adjustable Comfortable Wristbands for Fitbit Alta HR/Fitbit Alta","AK Replacement Fitbit Alta Band / Fitbit Alta HR Band Leather Wristband for Fitbit Alta Fitness Tracker Material Type: AK Fitbit Alta HR/Alta band Made of genuine leather with metal buckle, providing you a comfortable wearing experience when doing sport, working or outdoor Compatibility Type: Fit for Fitbit alta fitness tracker ONLY, Not fit for any other fitbit tracker. Color Option: More color choices than original Fitbit Alta Band / Fitbit Alta HR bands, you can choose AK replacement fitbit alta / alta hr bands leather in color Black, Coffee Brown, Brown, Red, Orange Brown, Weave Gray, Brow",10.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B01N1TCT1Z,4.5,1379,AK,True,"[""Perfect fit for Fitbit Alta / Fitbit Alta HR 2017 (Fitbit Alta / Fitbit Alta HR Tracker is NOT included)"", ""Genuine leather material with stainless steel metal buckle, providing you with a comfortable wearing experience when doing sport, working or outdoor"", ""This fits for 5.5 inch - 8.1 inch wrist. This can be freely adjusted according to the circumstance of individual wrist."", ""Easy to take on / remove with sturdy metal clasp conjunction, no hassle to replace your band"", ""1 Year Warranty - Replacement or full refund without return.""]","[{""reviewer_name"": ""Customer YXIYQ"", ""rating"": 5.0, ""title"": ""Five Stars"", ""body"": ""Very nice my hubby loved it"", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer LPGZA"", ""rating"": 3.0, ""title"": ""I like that it has a regular buckle instead of the ..."", ""body"": ""it fits my fitbit alta well.  I like that it has a regular buckle instead of the type that comes with the fitbit.  But it has worn quickly and hasn't kept it's nice appearance for long.  It's turned much darker, worn smooth and looks like I've had it for ages when it's only two months old."", ""verified_purchase"": true, ""helpful_votes"": 2}, {""reviewer_name"": ""Customer L3REQ"", ""rating"": 2.0, ""title"": ""Mixed results"", ""body"": ""The red band was excellent and as expected.  The black band was wrong kind of band and did not work with Fitbit Alta.  I had to return it."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer DJLLA"", ""rating"": 5.0, ""title"": ""Love"", ""body"": ""Love this and great with extender fit ankle wear"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer R73IA"", ""rating"": 5.0, ""title"": ""Beautiful! Love it."", ""body"": ""Looks just like a watch band and makes it so much more elegant and works with Jewelry."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0067HY1EQ,"Tiffen 77mm Photo Essentials Kit with UV Protector, 812 Color Warming, Circular Polarizing Glass Filters and 4 Pocket Pouch","Product Description This kit consists of a: a UV Protection filter, an 812 Warming filter, a circular polarizer and 4-pocket filter pouch. UV Protection Filters Haze(UV) filters are wise initial investments. They help protect your valuable investment from dust, moisture and scratches, which can lead to costly repairs. If desired they can be left on the lens at all times for protection. Haze filters provide additional benefits of correction for Ultraviolet(UV) light which can register on film and videotape as a bluish cast and can obscure distant details. Ultraviolet filters allow you to correc",89.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0067HY1EQ,4.6,576,Tiffen,True,"[""UV protector"", ""Circular polarizer"", ""77mm diameter"", ""812 color warming filter""]","[{""reviewer_name"": ""Customer H4FPA"", ""rating"": 5.0, ""title"": ""Five Stars"", ""body"": ""Good filters"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer ENENA"", ""rating"": 5.0, ""title"": ""great deal!"", ""body"": ""These are great filters and especially for the price!  I was looking for just one UV filter, and after stumbling upon this set which was not much more than the price of one filter, I bought it.  These are great lenses.  I especially like the polarizing filter, but all 3 are great.<br /><br />definitely a worthy buy!"", ""verified_purchase"": true, ""helpful_votes"": 12}, {""reviewer_name"": ""Customer 44D6Q"", ""rating"": 4.0, ""title"": ""Great set for the money"", ""body"": ""Set arrived BEFORE Amazon said it would! And it is peak Xmas shopping time now. Amazon is great.<br /><br />Only complaint is that two of the filters had finger prints on them . . . but at least that meant someone had done QC at Tiffen before shipping them out. Easy to clean.<br /><br />The case they come in is worth half the price.  I store the retaining ring from my Canon S3 in the case when I h"", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer QVZOQ"", ""rating"": 5.0, ""title"": ""Just what I wanted!"", ""body"": ""They arrived quickly, and were precisely what I wanted.  I would recommend this to anyone wanting the filters.  Photographers shouldn't be without these."", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer I6OFQ"", ""rating"": 5.0, ""title"": ""Great Set of Lens Filters."", ""body"": ""Great Set of Lens Filters. Purchased this for my photographer husband for Christmas. He uses them all the time and loves it. Highly recommend."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0753Y5RTG,Digipartspower +16V + 32V AC DC Adapter for HP Photosmart 2575 2575V 2575xi Q3020A 5550v All-in-One Printer Scanner Copier Power Supply Cord Cable Charger,"Notice: 1. Please make sure the DC output and tip size of ac adapter are accordant before you order. 2. If you use the adapter for a long time, please keep it suitable ventilating and humidity. Do not put it on the skin products. Service Information: For your own interests and safety, if there is any abnormal condition when using the product, please stop using it immediately and contact with our customer service center How to contact us? You can contact us directly from Your Account. Locate the order and click the ""Problem with this order?"" button.  Then select the ""Contact Seller"" button to s",17.85,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0753Y5RTG,5.0,1,Digipartspower,True,"[""Our products are CE / FCC / RoHS certified, tested by the manufacturer to match and / or exceed the OEM specifications, Digipartspower Made with the Highest Quality / Brand-new"", ""Note:Pls make sure the output and tip size is correct. Check Connector Photo to Ensure Compatibility."", ""30 Days Money Back Guarantee if you are not satisfied with our products."", ""We focus on providing quality power products and excellent customer service / we will ship your order within-24 hours Mon - Fri,pls feel free to contact with us if any concern."", ""OVP, OCP, SCP Protection (OVP: Over Voltage output Protection. OCP: Over Current output Protection. SCP: Short Circuit output Protection) Tested Units. In Great Working Condition.""]",[]
B008GYKN68,Kastar NPBN1 Battery and Charger Kit for Sony NP-BN1 N Type Battery and Sony Cybershot DSC-TX5 DSC-TX7 DSC-TX9 DSC-WX30 DSC-WX50 DSC-WX70 DSC-WX9 DSC-QX10 DSC-QX100 DSC-TX10 DSC-TX20 DSC-TX30 Cameras,1. Compatible with battery models: Sony NP-BN1 Sony Type N 2. Compatible with charger models: Sony BC-CSN BC-CSNB 3. Compatible with camera models: Sony Cyber-shot DSC-J10 Sony Cyber-shot DSC-QX10 Sony Cyber-shot DSC-QX30 Sony Cyber-shot DSC-QX100  Sony Cyber-shot DSC-T99 Sony Cyber-shot DSC-T110  Sony Cyber-shot DSC-TF1 Sony Cyber-shot DSC-TX5 Sony Cyber-shot DSC-TX7 Sony Cyber-shot DSC-TX9 Sony Cyber-shot DSC-TX10 Sony Cyber-shot DSC-TX20 Sony Cyber-shot DSC-TX30 Sony Cyber-shot DSC-TX55 Sony Cyber-shot DSC-TX66 Sony Cyber-shot DSC-TX100V Sony Cyber-shot DSC-TX200V  Sony Cyber-shot DSC-W310 ,10.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B008GYKN68,4.0,94,Kastar,True,"[""Battery Type: Lithium-Ion; Battery Voltage: 3.7V; Battery Capacity: 1500mAh"", ""Charger Input: AC 100~240V 50~60 Hz; Charger Output: DC 4.2V 0.6A"", ""Smart charging LED indicator: Green light is for standby; Red is for charging"", ""Package Includes: 1 Battery and 1 Charger Kit"", ""Compatible with the original battery and charger""]","[{""reviewer_name"": ""Customer WNLKA"", ""rating"": 5.0, ""title"": ""perfect"", ""body"": ""Perfect so happy."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 2R2KA"", ""rating"": 4.0, ""title"": ""It works!"", ""body"": ""The charger and battery work very well.  They arrived in a small package and on schedule.  I charged my original battery and my new one the first day with no problems.  I've taken many pictures since and I'm very happy so far."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0BNHVJ8NX,"Universal Firestick Remote Cover Glow in The Dark - TV Stick 4k Remote Cover 2nd/3rd Gen, Firestick Remote Case Anti Slip Silicone Sleeve (Blue )","Universal Firestick Remote Cover Glow in The Dark - TV Stick 4k Remote Cover 2nd/3rd Gen, Firestick Remote Case Anti Slip Silicone Sleeve (Blue )",5.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BNHVJ8NX,4.2,36,GMXT,True,"[""Compatibility: - This firestick remote cover is universal design for all new generation remote control, compatible with firetv4K stick (2nd/3rd Gen) Voice Remote, Firestick 4K streaming device Remote "", ""Tight like A Tailormade Suit: - Firestickick remote cover is made with premium silicone it's soft and pliable, and precise cutouts perfectly fit the TV remote. Skin-like touch on hand comfortable and "", ""All-aspect Protection: - This firetv4k tv stick remote cover is very lightweight but fits and wraps from four corners, allowing full access to all buttons meanwhile protect the remote from dust, scrat"", ""Find it in a Second: - Luminous color skin dresses up making the firestick remote case glow in the dark. Simply expose them underneath the light for a while will glow at night stronger. The bright col"", ""Washable & Durable: - No worry about mixing the firestick4kmax 2022/2023 remote cover with snack food or ketchup on the table, it's washable and easy to put back on just like a sleeve.""]",[]
B08TLSB7WL,"GOHIGH Lens Replacement for GoPro Hero 9 Black, Protective Lens Glass Cover Action Camera Accessories Repair Part","GOHIGH Lens Replacement for GoPro Hero 9 Black, Protective Lens Glass Cover Action Camera Accessories Repair Part",10.92,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08TLSB7WL,4.1,21,GOHIGH,True,"[""\u2605\u3010Perfect replacement lens\u3011Are you still worried about your gopro 11/10/9 black lens being damaged during shooting? This replacement lenses can be your perfect alternative. You only need to perform a "", ""\u2605\u3010Super protection\u3011High-quality materials enable our lenses to have a longer service life. You can keep your lens from being damaged from dust, oil, water, and scratches."", ""\u2605\u30101:1 real machine mold opening\u3011Adopting go pro real machine 1:1 design, which perfectly matches your camera lens.Gray lens is more suitable for hero 11/10/9 black and the black one is more suitable f"", ""\u2605\u3010Flat glass\u3011The high-definition flat glass design will not affect the quality of your shooting. Restore the most real scenery you see."", ""\u2605\u3010Simple installation\u3011does not require any tool assistance. You can get a brand new lens with just one twist.""]",[]
B00K0LAPDQ,"Pyle PLPW12D 12"" 3200W 4-Ohm DVC Car Subwoofer Sub 2 Pack w/ DVC 4 Ohm Impedance, Black Steel Basket, & Non Press Paper Cone and Dual Ported Enclosure","**Package Includes:**<br> 2 x Pyle PLPW12D 12"" 1600W Subwoofers<br> 1 x Q POWER 12"" Dual Vented Subwoofer Enclosure The **Pyle PLPW12D** small enclosure unit will add extra punch to your low end and give you that huge sound you want. The sound is produced by a 2 Inch 4 layer high temperature dual voice coil with 60 oz. heavy duty magnet, pushing 1,600 watt (3200W per pair) MAX power. It’s all housed in a stamped steel basket for durability. Your booming sound is enhanced by the wide, non fatiguing rubber suspension, specially designed rubber magnet boot, non press cone, specially treated foam ",166.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00K0LAPDQ,3.8,57,Pyle,True,"[""SUBWOOFER: The Pyle PLPW12D sound is produced by a 2 Inch 4 layer high temperature dual voice coil with 60 oz. heavy duty magnet, pushing 1,600 watt (3200W per pair) MAX power"", ""WATTAGE: 1600 Watt MAX (3200 Watt Total) / 800 Watt RMS (1600 Watt Total)"", ""FEATURES: Your booming sound is enhanced by the wide, non fatiguing rubber suspension, specially designed rubber magnet boot, non press cone, specially treated foam surround, along with bumped and ven"", ""SUBWOOFER BOX: The Q POWER 12\"" Dual Heavy Duty Vented Subwoofer Enclosure features solid 5/8\"" MDF construction, charcoal carpet covering, a dual vented design, and terminal cup connectors"", ""DIMENSIONS: 36\"" (W) x 13 1/4\"" (H) x 16 1/4\"" (D)""]",[]
